266635,101056
266203,101056
266203,101046
266503,101056
266503,101046
266154,101056
266154,101046
266154,101086
266157,101056
266157,101046
266157,101086
266157,101090
266640,101056
266640,101046
266640,101086
266640,101090
266639,101056
266639,101046
266639,101086
266639,101090
266639,101074
266639,101087
266639,101096
266344,101056
266344,101046
266344,101086
266344,101090
266344,101074
266344,101087
266344,101096
266648,101056
266648,101046
266648,101086
266648,101090
266648,101074
266648,101087
266648,101096
266648,101093
266202,101056
266202,101046
266202,101086
266202,101090
266202,101074
266202,101087
266202,101096
266202,101093
266201,101056
266201,101046
266201,101086
266201,101090
266201,101074
266201,101087
266201,101096
266201,101093
266201,101043
266201,101064
266201,101089
266201,101118
266200,101056
266200,101046
266200,101086
266200,101090
266200,101074
266200,101087
266200,101096
266200,101093
266200,101043
266200,101064
266200,101089
266200,101118
266199,101056
266199,101046
266199,101086
266199,101090
266199,101074
266199,101087
266199,101096
266199,101093
266199,101043
266199,101064
266199,101089
266199,101118
266204,101056
266204,101046
266204,101086
266204,101090
266204,101074
266204,101087
266204,101096
266204,101093
266204,101043
266204,101064
266204,101089
266204,101118
266204,101080
266650,101056
266650,101046
266650,101086
266650,101090
266650,101074
266650,101087
266650,101096
266650,101093
266650,101043
266650,101064
266650,101089
266650,101118
266650,101080
266650,101111
266343,101056
266343,101046
266343,101086
266343,101090
266343,101074
266343,101087
266343,101096
266343,101093
266343,101043
266343,101064
266343,101089
266343,101118
266343,101080
266343,101111
266502,101056
266502,101046
266502,101086
266502,101090
266502,101074
266502,101087
266502,101096
266502,101093
266502,101043
266502,101064
266502,101089
266502,101118
266502,101080
266502,101111
266502,101103
266502,101131
266637,101056
266637,101046
266637,101086
266637,101090
266637,101074
266637,101087
266637,101096
266637,101093
266637,101043
266637,101064
266637,101089
266637,101118
266637,101080
266637,101111
266637,101103
266637,101131
266637,101126
266431,101056
266431,101046
266431,101086
266431,101090
266431,101074
266431,101087
266431,101096
266431,101093
266431,101043
266431,101064
266431,101089
266431,101118
266431,101080
266431,101111
266431,101103
266431,101131
266431,101126
266505,101056
266505,101046
266505,101086
266505,101090
266505,101074
266505,101087
266505,101096
266505,101093
266505,101043
266505,101064
266505,101089
266505,101118
266505,101080
266505,101111
266505,101103
266505,101131
266505,101126
266505,101079
266505,101038
266737,101056
266737,101046
266737,101086
266737,101090
266737,101074
266737,101087
266737,101096
266737,101093
266737,101043
266737,101064
266737,101089
266737,101118
266737,101080
266737,101111
266737,101103
266737,101131
266737,101126
266737,101079
266737,101038
266737,101091
266737,101066
266155,101056
266155,101046
266155,101086
266155,101090
266155,101074
266155,101087
266155,101096
266155,101093
266155,101043
266155,101064
266155,101089
266155,101118
266155,101080
266155,101111
266155,101103
266155,101131
266155,101126
266155,101079
266155,101038
266155,101091
266155,101066
266155,101117
266155,101059
266636,101056
266636,101046
266636,101086
266636,101090
266636,101074
266636,101087
266636,101096
266636,101093
266636,101043
266636,101064
266636,101089
266636,101118
266636,101080
266636,101111
266636,101103
266636,101131
266636,101126
266636,101079
266636,101038
266636,101091
266636,101066
266636,101117
266636,101059
266504,101056
266504,101046
266504,101086
266504,101090
266504,101074
266504,101087
266504,101096
266504,101093
266504,101043
266504,101064
266504,101089
266504,101118
266504,101080
266504,101111
266504,101103
266504,101131
266504,101126
266504,101079
266504,101038
266504,101091
266504,101066
266504,101117
266504,101059
266504,101102
266156,101056
266156,101046
266156,101086
266156,101090
266156,101074
266156,101087
266156,101096
266156,101093
266156,101043
266156,101064
266156,101089
266156,101118
266156,101080
266156,101111
266156,101103
266156,101131
266156,101126
266156,101079
266156,101038
266156,101091
266156,101066
266156,101117
266156,101059
266156,101102
266156,101134
266156,101125
266156,101052
266649,101056
266649,101046
266649,101086
266649,101090
266649,101074
266649,101087
266649,101096
266649,101093
266649,101043
266649,101064
266649,101089
266649,101118
266649,101080
266649,101111
266649,101103
266649,101131
266649,101126
266649,101079
266649,101038
266649,101091
266649,101066
266649,101117
266649,101059
266649,101102
266649,101134
266649,101125
266649,101052
266649,101054
266649,101084
266739,101056
266739,101046
266739,101086
266739,101090
266739,101074
266739,101087
266739,101096
266739,101093
266739,101043
266739,101064
266739,101089
266739,101118
266739,101080
266739,101111
266739,101103
266739,101131
266739,101126
266739,101079
266739,101038
266739,101091
266739,101066
266739,101117
266739,101059
266739,101102
266739,101134
266739,101125
266739,101052
266739,101054
266739,101084
266158,101056
266158,101046
266158,101086
266158,101090
266158,101074
266158,101087
266158,101096
266158,101093
